"Comment ID","Reply to Which Comment","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7642955097844925204""","=""7642930059850089224""","=""7345873648798254085""","tanteholi1","🫥","karna mereka beli promosi di fitur tiktok","23/5/2026, 12.29.37","0","No","","","https://www.tiktok.com/@tanteholi1"
"=""7642955280229892872""","=""7642930059850089224""","=""6911100343893066757""","ffaattiirrr","ffaattiirrr","makasih infonya ka","23/5/2026, 12.30.10","1","No","","","https://www.tiktok.com/@ffaattiirrr"
"=""7642953974668313364""","=""7642930059850089224""","=""7004393654031827970""","muhammadkhoirudi48","KentozKetaKete🇵🇸","komen manusia di bagian paling bawah kak atau kadang di tab komentar yang disembunyikan🙏","23/5/2026, 12.25.07","1","No","","","https://www.tiktok.com/@muhammadkhoirudi48"
"=""7643401223879000853""","=""7642930059850089224""","=""7606632394917299201""","08.20j","JayyNoMercy!","biar masuk algoritma","24/5/2026, 17.20.48","0","No","","","https://www.tiktok.com/@08.20j"
"=""7643255161809044241""","=""7642930059850089224""","=""7218283464113832986""","mediamalam","🆕Media malam🎥","tiktok ketat banget. banyak akun yg di blok/di buat hilang komennya sama tiktok.. biasanya karena spam dan usia. tp klo komen stiker dan foto masih bisa.. jd beginilah hasilnya. akun utama gua juga kena karena balesin ratusan komentar dengan kata amiin di VT sendiri.. banding pun di tolak malah tambah di periksa semua VT sama tiktok Krena banding.","24/5/2026, 07.53.55","0","No","","","https://www.tiktok.com/@mediamalam"
"=""7643123959773496085""","=""7642930059850089224""","=""7192192858157630469""","najmimi_","Najmi?","itu biar vt rame terus, karena selain like dan viewers, syarat vt rame itu juga di komen nya","23/5/2026, 23.24.45","0","No","","","https://www.tiktok.com/@najmimi_"
"=""7643005099215717136""","=""7642930059850089224""","=""7323085372131836933""","nabil.syabani","່🦍💨","[Stiker] ","23/5/2026, 15.43.24","0","No","","","https://www.tiktok.com/@nabil.syabani"
"=""7642935870363419412""","","=""6986645002684826650""","andyencok","andy encok 🤙","hidup cuman sekali jadi lah orang baik","23/5/2026, 11.15.01","6394","No","11","No","https://www.tiktok.com/@andyencok"
"=""7642968491230642964""","=""7642935870363419412""","=""7414626427196441605""","wera_pubg","W E R A","[Stiker] di indonesia orang baik tidak di butuhkan","23/5/2026, 13.21.26","43","No","","","https://www.tiktok.com/@wera_pubg"
"=""7643137106705646354""","=""7642935870363419412""","=""7553575253327332370""","sancho3424","SANCHO","Pilihan kata banyak stoplah kata kata template gajelas ini","24/5/2026, 00.15.41","11","No","","","https://www.tiktok.com/@sancho3424"
"=""7643397871954838273""","=""7642935870363419412""","=""7459366542531265541""","chewpiie","🌱","emg salah saling mengingatkan?","24/5/2026, 17.07.35","1","No","","","https://www.tiktok.com/@chewpiie"
"=""7643416310487794452""","=""7642935870363419412""","=""7381472311457629189""","restuyooul","restuyooul","sumpa iya","24/5/2026, 18.19.18","0","No","","","https://www.tiktok.com/@restuyooul"
"=""7643100419284484882""","=""7642935870363419412""","=""6958618678053946370""","radzisantoso","a.k.a_mtn","hidup tiap hari, mati sekali","23/5/2026, 21.53.23","3","No","","","https://www.tiktok.com/@radzisantoso"
"=""7643281672565359380""","=""7642935870363419412""","=""7230244077290669083""","ialwayswannadiesometime","iawds","stop komen pke kata' gini mulu lah","24/5/2026, 09.36.51","2","No","","","https://www.tiktok.com/@ialwayswannadiesometime"
"=""7643241927766016786""","=""7642935870363419412""","=""6856280534738289665""","helloooookittyyyy3","preset di komen auto follow","yah daur ulang","24/5/2026, 07.02.33","1","No","","","https://www.tiktok.com/@helloooookittyyyy3"
"=""7642951468815254292""","=""7642935870363419412""","=""7460798566496797704""","pras.969","bagege","gw hidup setiap hari","23/5/2026, 12.15.26","2","No","","","https://www.tiktok.com/@pras.969"
"=""7642965426204410625""","=""7642935870363419412""","=""7616064755039568912""","sektereview","SEKTE REVIEW","[Stiker] ","23/5/2026, 13.09.52","1","No","","","https://www.tiktok.com/@sektereview"
"=""7643008500318683911""","=""7642935870363419412""","=""7316468153570673665""","kewwss5","kewwss","lahhhh","23/5/2026, 15.56.41","0","No","","","https://www.tiktok.com/@kewwss5"
"=""7643483698511332104""","=""7642935870363419412""","=""7503768581307630600""","raaaaa2._","yupiee.","akhir zaman kak","24/5/2026, 22.40.35","0","No","","","https://www.tiktok.com/@raaaaa2._"
"=""7643272159381455636""","","=""7524961483576280080""","echoo.raaa","BANG RAA FF KIPAS","saya paling suka orang Indonesia, karena memiliki konten yang asik dan menggugah selera. saya mengetik ini memakai translate, saya berasal dari medan","24/5/2026, 08.59.55","74","No","5","No","https://www.tiktok.com/@echoo.raaa"
"=""7643278003305595669""","=""7643272159381455636""","=""7639005497161827349""","helios2125","Helios","[Stiker] ","24/5/2026, 09.22.51","10","No","","","https://www.tiktok.com/@helios2125"
"=""7643321461487108884""","=""7643272159381455636""","=""7024718995253609474""","bumbbleyies","raya","[Stiker] ","24/5/2026, 12.11.24","1","No","","","https://www.tiktok.com/@bumbbleyies"
"=""7643456435812139794""","=""7643272159381455636""","=""7294937718647604230""","kaka4ng","🐾","[Stiker] ","24/5/2026, 20.54.50","0","No","","","https://www.tiktok.com/@kaka4ng"
"=""7643277558134326024""","=""7643272159381455636""","=""7452877791219467281""","shyve1rl","ayamgoyeng","kimai","24/5/2026, 09.20.51","2","No","","","https://www.tiktok.com/@shyve1rl"
"=""7643448082696553236""","=""7643272159381455636""","=""7364389329966351377""","faizal1200iyos","FZL","[Stiker] ","24/5/2026, 20.22.27","0","No","","","https://www.tiktok.com/@faizal1200iyos"
"=""7643355760224011029""","","=""6921480992600851458""","ft_gry","√","maksudnya komen bot komen bot ini apasi","24/5/2026, 14.24.31","21","No","2","No","https://www.tiktok.com/@ft_gry"
"=""7643361254220088085""","=""7643355760224011029""","=""7519831299259958280""","lilithabelial_666","Bloodymarynnat_","komen bot tuh komen yang ngirim ngirim stiker doang kaa,makanya dibilang bot","24/5/2026, 14.45.33","2","No","","","https://www.tiktok.com/@lilithabelial_666"
"=""7643402015276204820""","=""7643355760224011029""","=""7459645860981883910""","mai_mai4140","Roti sari roti [ Close req ]","Laiya aku pun tak paham","24/5/2026, 17.23.43","1","No","","","https://www.tiktok.com/@mai_mai4140"
"=""7643215001948832519""","","=""6996879262126228482""","daannzzzzzz","🕊","hai semua aku bot","24/5/2026, 05.28.02","49","No","6","No","https://www.tiktok.com/@daannzzzzzz"
"=""7643273369057215252""","=""7643215001948832519""","=""7597384882574640148""","dndleooo","LeOoO","hai bot aku semua","24/5/2026, 09.04.37","16","No","","","https://www.tiktok.com/@dndleooo"
"=""7643271734934340359""","=""7643215001948832519""","=""6996879262126228482""","daannzzzzzz","🕊","nyoli","24/5/2026, 09.05.33","3","No","","","https://www.tiktok.com/@daannzzzzzz"
"=""7643444298563224340""","=""7643215001948832519""","=""7609595698291704852""","busoo.junior","Busoo Junior","[Stiker] ","24/5/2026, 20.07.57","0","No","","","https://www.tiktok.com/@busoo.junior"
"=""7643310329075024660""","=""7643215001948832519""","=""7535672588966626325""","blegesdekowe","Owi lagi goyang pinggang wowo","nyoli lu y","24/5/2026, 11.28.08","0","No","","","https://www.tiktok.com/@blegesdekowe"
"=""7643220092968338183""","=""7643215001948832519""","=""7323397532057764870""","gw_usep","panggil aja manusia • teman","[Stiker] Malah ngaku","24/5/2026, 05.37.48","0","No","","","https://www.tiktok.com/@gw_usep"
"=""7643315750800130837""","=""7643215001948832519""","=""6968004178501698562""","cumavino","𝙑𝙞𝙣𝙯𝙯𝙯｡","semua aku hai bot","24/5/2026, 11.49.10","0","No","","","https://www.tiktok.com/@cumavino"
"=""7642930356207420178""","","=""7456759482056836102""","f_f_185","apcb ykykyk","komen nya GK jelas semy","23/5/2026, 10.53.28","438","No","4","No","https://www.tiktok.com/@f_f_185"
"=""7642932069383045889""","=""7642930356207420178""","=""7531314700493276167""","zamzz006","ZM.","maklum komen bot sama like biar bisa fyp","23/5/2026, 11.00.04","5","No","","","https://www.tiktok.com/@zamzz006"
"=""7642932175831122706""","=""7642930356207420178""","=""7456759482056836102""","f_f_185","apcb ykykyk","iya","23/5/2026, 11.00.39","0","No","","","https://www.tiktok.com/@f_f_185"
"=""7643076807038419720""","=""7642930356207420178""","=""7613256163061171208""","zm_project0","zm_project","real bet sih","23/5/2026, 20.21.43","0","No","","","https://www.tiktok.com/@zm_project0"
"=""7642930490248282887""","=""7642930356207420178""","=""7456759482056836102""","f_f_185","apcb ykykyk","semua","23/5/2026, 10.53.54","0","No","","","https://www.tiktok.com/@f_f_185"
"=""7643391728209019669""","","=""6804310406308365313""","aditttyaa18","•_•","beli komen ya?","24/5/2026, 16.43.52","25","No","1","No","https://www.tiktok.com/@aditttyaa18"
"=""7643392421943231250""","=""7643391728209019669""","=""7381087267182298118""","yhoosoyxlala","mhoco","iya bang","24/5/2026, 16.46.32","1","No","","","https://www.tiktok.com/@yhoosoyxlala"
"=""7642884599911908117""","","=""7473944707132752897""","rall.rizall","Desember12","komen ya bot semua","23/5/2026, 07.56.09","6192","No","10","No","https://www.tiktok.com/@rall.rizall"
"=""7642888549104632593""","=""7642884599911908117""","=""7070085422084637722""","oficial274","wafie","polos bgt bro. media beli bot biar rame","23/5/2026, 08.11.38","99","No","","","https://www.tiktok.com/@oficial274"
"=""7642895276660949781""","=""7642884599911908117""","=""6874372400559047686""","rinka467","Rin🏞️","punya mata gk lihat tuh di bawah komen gk jelass","23/5/2026, 08.37.31","5","No","","","https://www.tiktok.com/@rinka467"
"=""7643056733958619922""","=""7642884599911908117""","=""7590606889730655240""","chmad000","El Patro","Emang Komen Bot Tuh Kaya Gimana Sih Gua Ga Tau?","23/5/2026, 19.03.47","2","No","","","https://www.tiktok.com/@chmad000"
"=""7643085920414434069""","=""7642884599911908117""","=""7414507767144711173""","4pri.neyy","𝔓𝔯𝔦𝔞𝔫𝔱𝔞🇺🇲","komen ya bot semua","23/5/2026, 20.57.16","1","No","","","https://www.tiktok.com/@4pri.neyy"
"=""7643438839536648981""","=""7642884599911908117""","=""7279432230162170886""","zack41250","Fitoo","komen kek kau yg oot","24/5/2026, 19.46.35","0","No","","","https://www.tiktok.com/@zack41250"
"=""7642909123664839444""","=""7642884599911908117""","=""7175917138343281690""","hambaaaaaa88","zeus","[Stiker] ","23/5/2026, 09.31.07","0","No","","","https://www.tiktok.com/@hambaaaaaa88"
"=""7642890440362132242""","=""7642884599911908117""","=""7486480830760502279""","bilzzz5760","BILZZZY","[Stiker] ","23/5/2026, 08.18.33","0","No","","","https://www.tiktok.com/@bilzzz5760"
"=""7642905421100237584""","=""7642884599911908117""","=""7142898409841673242""","tutuup_bootol2","kiyy","umur berapa sih dek 😭","23/5/2026, 09.16.45","0","No","","","https://www.tiktok.com/@tutuup_bootol2"
"=""7642901257909322503""","=""7642884599911908117""","=""6984309673717892123""","user13572468.8","user13572468","bayi?","23/5/2026, 09.00.39","0","No","","","https://www.tiktok.com/@user13572468.8"
"=""7642887036894036757""","=""7642884599911908117""","=""7492575420223882247""","raff_chocolate","‘Raff👑","bnr","23/5/2026, 08.05.25","0","No","","","https://www.tiktok.com/@raff_chocolate"
"=""7642907522613789447""","","=""7208866307294544898""","user1656584603097","Elisa","ko komentar semuanya ga ada yg ikut prihatin.sehat selalu ya mas","23/5/2026, 09.24.54","4717","No","5","No","https://www.tiktok.com/@user1656584603097"
"=""7642908034604647185""","=""7642907522613789447""","=""6947119464216642562""","bj07k4","bjorka","anak kecil di kasih hp ya gitu kak asal komen","23/5/2026, 09.26.56","50","No","","","https://www.tiktok.com/@bj07k4"
"=""7642914247290798865""","=""7642907522613789447""","=""6985078107297612801""","weh_imut","wenn","komen bot semua itu kk😁","23/5/2026, 09.51.13","19","No","","","https://www.tiktok.com/@weh_imut"
"=""7642964417684095752""","=""7642907522613789447""","=""7208866307294544898""","user1656584603097","Elisa","hooh","23/5/2026, 13.05.34","0","No","","","https://www.tiktok.com/@user1656584603097"
"=""7642915581764518674""","=""7642907522613789447""","=""7571481727882298386""","bukanorang3337","bukanorang","bukan bot tapi bocil itu","23/5/2026, 09.56.14","11","No","","","https://www.tiktok.com/@bukanorang3337"
"=""7643131161032393493""","=""7642907522613789447""","=""6878923351706190849""","maha_kuasa_","scofield","yg waras dsni aja","23/5/2026, 23.52.47","0","No","","","https://www.tiktok.com/@maha_kuasa_"
"=""7643393710348190472""","","=""7513057299129222152""","telor_gulun9","nisaa","hai komen² bot","24/5/2026, 16.51.25","41","No","4","No","https://www.tiktok.com/@telor_gulun9"
"=""7643438841420841748""","=""7643393710348190472""","=""7279432230162170886""","zack41250","Fitoo","@Fitoo:komen kek kau yg oot","24/5/2026, 19.46.44","2","No","","","https://www.tiktok.com/@zack41250"
"=""7643399771109147410""","=""7643393710348190472""","=""7554934238153786376""","sefjdmeditz075","𝙎𝙚𝙛𝙯𝙯𝙘𝙤𝙤𝙥𝙮𝙨!","aku bot auto 😂","24/5/2026, 17.14.58","1","No","","","https://www.tiktok.com/@sefjdmeditz075"
"=""7643399955067568903""","=""7643393710348190472""","=""7513057299129222152""","telor_gulun9","nisaa","g nny","24/5/2026, 17.15.43","0","No","","","https://www.tiktok.com/@telor_gulun9"
"=""7643400398007665426""","=""7643393710348190472""","=""7554934238153786376""","sefjdmeditz075","𝙎𝙚𝙛𝙯𝙯𝙘𝙤𝙤𝙥𝙮𝙨!","[Stiker] ","24/5/2026, 17.17.26","1","No","","","https://www.tiktok.com/@sefjdmeditz075"
"=""7642929768732705543""","","=""7457719005252699142""","celiper_magang","Jhonslwly","ehhh ini komennya bot yak??,","23/5/2026, 10.51.10","249","No","8","No","https://www.tiktok.com/@celiper_magang"
"=""7642996193074070279""","=""7642929768732705543""","=""7468227209493300241""","user7467671361345","user7467671361345","bukan,di spam bocil smp ini","23/5/2026, 15.09.02","9","No","","","https://www.tiktok.com/@user7467671361345"
"=""7642967632102392597""","=""7642929768732705543""","=""7357170899100894214""","thiscamber",".","lu juga bot","23/5/2026, 13.22.32","7","No","","","https://www.tiktok.com/@thiscamber"
"=""7642949050749387541""","=""7642929768732705543""","=""7050029231137637377""","bianpratamajulfar","yanz tejiy⚡","[Stiker] ","23/5/2026, 12.06.08","4","No","","","https://www.tiktok.com/@bianpratamajulfar"
"=""7642974687492244244""","=""7642929768732705543""","=""7283010196820820993""",".new_comer","Lorem Ipsum😀","suruh nikah botnya","23/5/2026, 13.45.27","1","No","","","https://www.tiktok.com/@.new_comer"
"=""7643312314217087765""","=""7642929768732705543""","=""7447789046132999176""","nnp_hw","nafia pake f","yg komen gini aja bot😹","24/5/2026, 11.35.42","0","No","","","https://www.tiktok.com/@nnp_hw"
"=""7643195356554183444""","=""7642929768732705543""","=""7120502197482046491""","deni_nak_meletup0","￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴","[Stiker] ","24/5/2026, 04.01.53","0","No","","","https://www.tiktok.com/@deni_nak_meletup0"
"=""7642940029447471889""","=""7642929768732705543""","=""7421446187678696453""","somebodys_plearsuree","-lynn 𝖋𝖙`𝑾𝑬𝑲𝑨","iya","23/5/2026, 11.31.00","1","No","","","https://www.tiktok.com/@somebodys_plearsuree"
"=""7642981956477534992""","=""7642929768732705543""","=""7576458439321437200""","andicihuy91","Andicihuy😋","setiap komen nan berita pasti gitu bg soalnya pgn komen tapi bingung mo komen apa","23/5/2026, 14.13.43","0","No","","","https://www.tiktok.com/@andicihuy91"
"=""7643062285209109249""","","=""7426708706442757126""","trriaa1_","Aprilianii","[Stiker] ","23/5/2026, 19.25.42","19","No","15","No","https://www.tiktok.com/@trriaa1_"
"=""7643066386545394453""","=""7643062285209109249""","=""7356524652745917445""","bhadin.turbo",".","maksudnya apa si kirim sticker kek gitu oot bgt","23/5/2026, 19.41.19","225","No","","","https://www.tiktok.com/@bhadin.turbo"
"=""7643431949466108693""","=""7643062285209109249""","=""7569114246107087893""","firarara0_0","pira di panggil nengok","buat ramein","24/5/2026, 19.19.55","0","No","","","https://www.tiktok.com/@firarara0_0"
"=""7643069552205431559""","=""7643062285209109249""","=""7219395228476802075""","djiiii16",".","[Stiker] ","23/5/2026, 19.53.39","3","No","","","https://www.tiktok.com/@djiiii16"
"=""7643198660410589960""","=""7643062285209109249""","=""7371829520401433617""","dondanje_","Rakai🔥 | Brick Holic😋","[Stiker] ","24/5/2026, 04.14.38","0","No","","","https://www.tiktok.com/@dondanje_"
"=""7643106359088792341""","=""7643062285209109249""","=""6816270075764556801""","romydjamper_dnanteas","KOWE NENG NDI ? AKU NENG KENE","[Stiker] ","23/5/2026, 22.16.24","1","No","","","https://www.tiktok.com/@romydjamper_dnanteas"
"=""7643158716175172360""","=""7643062285209109249""","=""7219395228476802075""","djiiii16",".","[Stiker] ","24/5/2026, 01.39.32","0","No","","","https://www.tiktok.com/@djiiii16"
"=""7643074114160935688""","=""7643062285209109249""","=""7245607023420376070""","anomali6620","say good bye °★","[Stiker] ","23/5/2026, 20.11.15","2","No","","","https://www.tiktok.com/@anomali6620"
"=""7643082939718189845""","=""7643062285209109249""","=""7060504155332609025""","hjuhggvcfffyhhhh","nia nia nia nut naya","[Stiker] ","23/5/2026, 20.45.29","2","No","","","https://www.tiktok.com/@hjuhggvcfffyhhhh"
"=""7643098227281396500""","=""7643062285209109249""","=""7583701770494788628""","knzmpruy","🧩","[Stiker] fomo politik lu kira lucu?","23/5/2026, 21.44.54","2","No","","","https://www.tiktok.com/@knzmpruy"
"=""7643342508721734418""","=""7643062285209109249""","=""7300130476847924229""","wann3lg_","wann","[Stiker] ","24/5/2026, 13.32.43","2","No","","","https://www.tiktok.com/@wann3lg_"
"=""7643488316729869074""","=""7643062285209109249""","=""6922298712371545090""","ikhsn_shlhin20","darminidde","jelej","24/5/2026, 22.58.33","0","No","","","https://www.tiktok.com/@ikhsn_shlhin20"
"=""7643299233946092308""","=""7643062285209109249""","=""7204379815578829825""","nyiblorong_2000","NEGARA API","[Stiker] ","24/5/2026, 10.44.54","0","No","","","https://www.tiktok.com/@nyiblorong_2000"
"=""7643213874226299656""","=""7643062285209109249""","=""6565918584831229954""","rajakingiblis","່່່່່່່່","[Stiker] ","24/5/2026, 05.13.49","0","No","","","https://www.tiktok.com/@rajakingiblis"
"=""7643469748177617681""","=""7643062285209109249""","=""7574592013732250645""","kalimatcinta8","shireen_ plenger💤💤","gk lucu bawak bawak presiden oy","24/5/2026, 21.46.30","0","No","","","https://www.tiktok.com/@kalimatcinta8"
"=""7643227775064064775""","=""7643062285209109249""","=""7502622793339618322""","matchwa6","l","biar apasi??","24/5/2026, 06.07.49","0","No","","","https://www.tiktok.com/@matchwa6"
"=""7643086532689855249""","","=""7631938728689583105""","unaykimsu","cryst3an","komen nya pada kenapa sih?","23/5/2026, 20.59.26","27","No","1","No","https://www.tiktok.com/@unaykimsu"
"=""7643141219544679186""","=""7643086532689855249""","=""7524211378573083655""","uchiha_gembel","funixxxxxx92","komenan bot itu","24/5/2026, 00.31.39","0","No","","","https://www.tiktok.com/@uchiha_gembel"
"=""7643301080377623316""","","=""6856275343763276802""","wutwut_229","ppndi","[Stiker] ","24/5/2026, 10.52.04","0","No","1","No","https://www.tiktok.com/@wutwut_229"
"=""7643310115680043796""","=""7643301080377623316""","=""7535672588966626325""","blegesdekowe","Owi lagi goyang pinggang wowo","[Stiker] ","24/5/2026, 11.27.06","0","No","","","https://www.tiktok.com/@blegesdekowe"
"=""7643098392823382804""","","=""7273762086928106502""","9283677darksistemml1","꧁༒☬KingZ☬༒꧂","[Stiker] komen nya pada napa dah","23/5/2026, 21.45.37","10","No","1","No","https://www.tiktok.com/@9283677darksistemml1"
"=""7643102899367707393""","=""7643098392823382804""","=""7323117353439822854""","syhrl_nst2","—Rulz.","yang bikin tambah gak jelas malahan komen kek gini","23/5/2026, 22.03.16","3","No","","","https://www.tiktok.com/@syhrl_nst2"
"=""7642960599747576594""","","=""7366659901462463493""","dinoogacorr_","d-for_di'x","[Stiker] ","23/5/2026, 12.50.45","2","No","5","No","https://www.tiktok.com/@dinoogacorr_"
"=""7642961860720575252""","=""7642960599747576594""","=""7626027228376351751""","dikiiiiii420","Si alan?","[Stiker] ","23/5/2026, 12.55.57","17","No","","","https://www.tiktok.com/@dikiiiiii420"
"=""7643015551061623553""","=""7642960599747576594""","=""6909478515264783361""","galangrapiii","￴￴￴￴￴￴","[Stiker] ","23/5/2026, 16.24.01","2","No","","","https://www.tiktok.com/@galangrapiii"
"=""7642970230076523285""","=""7642960599747576594""","=""7214005880818254875""","nedxhnsme","Jensome","fungsinya apa komen gtu cil?","23/5/2026, 13.28.20","0","No","","","https://www.tiktok.com/@nedxhnsme"
"=""7643073457684955920""","=""7642960599747576594""","=""7525767912642462736""","jasen.perot0","penghobi ikan","gj","23/5/2026, 20.08.52","0","No","","","https://www.tiktok.com/@jasen.perot0"
"=""7643050598959285009""","=""7642960599747576594""","=""7555823490868511761""","yaqdhan_baik","dhaaann","jir tanggak ultah gua","23/5/2026, 18.40.02","0","No","","","https://www.tiktok.com/@yaqdhan_baik"
